时间,城市,音乐剧,卡司,剧院
2023-04-01 14:00,成都,熊猫,,熊猫剧院
2023-04-01 14:00,郑州,摘星辰,铭亮 李宸希 李霄云 高天鹤 张雅琪 湛嘉丽 金天泽 董志勇 刘泽蓬,河南艺术中心
2023-04-01 14:30,上海,卡拉马佐夫兄弟,付翔 胡迪 李炜鹏 郭虹旭 赵凡嘉,上海大剧院别克中剧场
2023-04-01 14:30,上海,狗和猫的时间,崔恩尔 余思冉,上海共舞台
2023-04-01 14:30,上海,猎罪图鉴,张泽 施哲明 丁汀 覃子瑄 蒋倩如 刘乙萱 孙豆尔 顾易 罗玉玲 傅震华 朱涵彬 潘珏辰 毛珏懿,人民大舞台
2023-04-01 14:30,上海,致命旋律,霍京晖 赵磊 毛寅东 刁梦雪,长江剧场黑匣子
2023-04-01 14:30,上海,月亮与六便士,何铭海 温雅祺 杜航 盛可欣,星空间815号·缪时客小剧场
2023-04-01 14:30,上海,小说,余镇鳌 吴俊鹏 钱蒙楠,星空间115号·缪时客小剧场
2023-04-01 14:30,上海,FLAMES火焰,钱安琪 纪晓坤 施博威,星空间4号·缪时客小剧场
2023-04-01 14:30,上海,灯塔,元佳辰 崔承宇 孙欣业,星空间9号·鲸剧场
2023-04-01 14:30,上海,宇宙大明星,王雨姝 王嘉 林梦艾,星空间8号·一台好戏方寸剧场
2023-04-01 14:30,上海,吸血鬼亚瑟,许昌泰 邱鑫悦 刘勃汐,星空间15号·睿鱼剧场
2023-04-01 14:30,北京,威尼斯商人,洪果 王浩楠 张智伟 云孟和,时间剧场TIME THEATRE
2023-04-01 14:30,北京,空中花园谋杀案,张弌铖 刘爽 张功长 罗欢 李智浩 张亚茜 陈育新 吕京 杨佐夫 郭炳琨,蜂巢剧场
2023-04-01 14:30,北京,致命旋律,王帅 李卓远 李信 刘晓燕,开心麻花磁剧场
2023-04-01 14:30,广州,安娜·卡列尼娜,张会芳 洪之光 吴轶群 杨皓晨 米晨晨 郭亢 王峙儒 宁馨儿 胡矿 徐晶晶 何杉 黄隽秋,广州大剧院歌剧厅
2023-04-01 15:00,上海,谋杀歌谣,徐步超 陈棋尔 姜呈洋 覃一凡,上海老卵俱乐部
2023-04-01 19:00,沈阳,人间失格,刘令飞 白举纲 陈恬 张玮伦 张沁丹,盛京大剧院歌剧厅
2023-04-01 19:30,上海,卡拉马佐夫兄弟,翟松 胡迪 李炜鹏 钟嘉诚 赵凡嘉,上海大剧院别克中剧场
2023-04-01 19:30,上海,狗和猫的时间,刘阳 白倬铭,上海共舞台
2023-04-01 19:30,上海,猎罪图鉴,郑艺彬 施哲明 丁汀 申霓 蒋倩如 王洁璐 孙豆尔 田野 张艺 傅震华 饶恒宇 潘珏辰 毛珏懿,人民大舞台
2023-04-01 19:30,上海,致命旋律,霍京晖 赵磊 毛寅东 黎宛曈,长江剧场黑匣子
2023-04-01 19:30,上海,桑塔露琪亚,牛博为 徐昊 李磊,星空间6号·一台好戏小剧场
2023-04-01 19:30,上海,阿波罗尼亚,徐佳文 邵奕磊 赵霄汉,星空间1号·一台好戏小剧场
2023-04-01 19:30,上海,月亮与六便士,何铭海 温雅祺 薛尚文 盛可欣,星空间815号·缪时客小剧场
2023-04-01 19:30,上海,小说,舒杨 吴俊鹏 纪晓坤,星空间115号·缪时客小剧场
2023-04-01 19:30,上海,FLAMES火焰,卓群 钱蒙楠 汤佳明,星空间4号·缪时客小剧场
2023-04-01 19:30,上海,辛吉路的画材店,李珏 左溢 吴志军,星空间2号·好好有戏剧场
2023-04-01 19:30,上海,灯塔,郭洧江 孙博 脱骁尧,星空间9号·鲸剧场
2023-04-01 19:30,上海,嘿！亚利桑那,印小倩 曹牧之 孙之骥 王玙璠 王壹 孙金瀚 高旭,嘿！亚利桑那
2023-04-01 19:30,上海,宇宙大明星,杜鑫艳 郝李英杰 王芯芯,星空间8号·一台好戏方寸剧场
2023-04-01 19:30,上海,谋杀歌谣,梁宵默 孙乐仟 顾易 杜钇樵,上海老卵俱乐部
2023-04-01 19:30,上海,I LOVE YOU…,赵超凡 钱安琪 蛋蛋 张梦嫣,上海话剧艺术中心D6空间
2023-04-01 19:30,上海,银河铁道之夜,张旭辰 夏阳,星空间99号·Salute小剧场
2023-04-01 19:30,上海,苏州河北岸,王桓 侯睿 黄筱琳 王逸飞 胡芳洲 刘铭杰 赵嘉豪,上海犹太难民纪念馆摩西会堂
2023-04-01 19:30,上海,吸血鬼亚瑟,施博威 彭筱涵 刘勃汐,星空间15号·睿鱼剧场
2023-04-01 19:30,北京,威尼斯商人,洪果 王浩楠 张智伟 云孟和,时间剧场TIME THEATRE
2023-04-01 19:30,北京,空中花园谋杀案,张弌铖 刘爽 张功长 罗欢 李智浩 张亚茜 陈育新 吕京 杨佐夫 郭炳琨,蜂巢剧场
2023-04-01 19:30,北京,致命旋律,于晓璘 王培杰 李乐尧 刘晓燕,开心麻花磁剧场
2023-04-01 19:30,成都,阿波罗尼亚,施天玮 徐圣兹 邓欣锐,西部文化产业中心·一台好戏小剧场
2023-04-01 19:30,成都,灯塔,唐浩瑜 王世鑫 范杰,西部文化产业中心·鲸剧场
2023-04-01 19:30,广州,安娜·卡列尼娜,徐丽东 贾凡 吴轶群 杨皓晨 米晨晨 郭亢 王峙儒 宁馨儿 胡矿 徐晶晶 何杉 黄隽秋,广州大剧院歌剧厅
2023-04-01 19:30,武汉,灯塔,廖城志 张鑫澳 刘秫呈,武汉剧院小剧场
2023-04-01 19:30,长沙,阿波罗尼亚,朱亮 朱亚洲 李存贤,阿波罗尼亚·长沙馆
2023-04-01 19:30,苏州,寻找家人,赵丹霓 曹小欠儿 宋周鑫 梁朋杰 傅祥安,苏州文化艺术中心大剧院
2023-04-01 19:30,重庆,醉后赢家,刘钊 王子艺 田格 何岳城 赵昀迪,重庆大剧院中剧场
2023-04-01 19:30,佛山,南唐后主,张智涵 徐泽辉 王梓庭 遇泓羊 白瀚祥 蔡淇 邵玎 叶嘉雯 王佳璇 申帅 周钰斐 叶秋,佛山大剧院大剧场
2023-04-01 19:30,福州,青春禁忌游戏,丁辰西 丁辉 项裕 袁帅 孙叶雨,福州大学城文化艺术中心
2023-04-01 19:30,郑州,摘星辰,铭亮 李宸希 李霄云 高天鹤 张雅琪 湛嘉丽 金天泽 董志勇 刘泽蓬,河南艺术中心
2023-04-01 20:00,深圳,蝶变,赵嘉艳 赵雨卉 刘泽星,万象天地剧场
2023-04-02 11:00,成都,熊猫,,熊猫剧院
2023-04-02 14:00,上海,I LOVE YOU…,高雨晨 张烜尔 袁野 马青利,上海话剧艺术中心D6空间
2023-04-02 14:00,成都,熊猫,,熊猫剧院
2023-04-02 14:30,上海,卡拉马佐夫兄弟,翟松 王瀚宇 李炜鹏 钟嘉诚 赵凡嘉,上海大剧院别克中剧场
2023-04-02 14:30,上海,狗和猫的时间,赵伟钢 白倬铭,上海共舞台
2023-04-02 14:30,上海,猎罪图鉴,毛二 施哲明 丁汀 覃子瑄 蒋倩如 王洁璐 刘官卫 田野 张艺 毛寅东 饶恒宇 潘珏辰 卓群,人民大舞台
2023-04-02 14:30,上海,致命旋律,赵洪博 赵磊 陈煜生 秦子淳,长江剧场黑匣子
2023-04-02 14:30,上海,月亮与六便士,吴俊鹏 温雅祺 薛尚文 盛可欣,星空间815号·缪时客小剧场
2023-04-02 14:30,上海,小说,孙豆尔 相征 纪晓坤,星空间115号·缪时客小剧场
2023-04-02 14:30,上海,FLAMES火焰,蔡馨怡 何铭海 顾易,星空间4号·缪时客小剧场
2023-04-02 14:30,上海,灯塔,元佳辰 尹智博 孙欣业,星空间9号·鲸剧场
2023-04-02 14:30,上海,嘿！亚利桑那,印小倩 王桓 孙之骥 于梦滢 王壹 唐超 高旭,嘿！亚利桑那
2023-04-02 14:30,上海,宇宙大明星,王雨姝 王嘉 林梦艾,星空间8号·一台好戏方寸剧场
2023-04-02 14:30,上海,吸血鬼亚瑟,施博威 邱鑫悦 黄偲,星空间15号·睿鱼剧场
2023-04-02 14:30,北京,威尼斯商人,洪果 王浩楠 郭禹良 云孟和,时间剧场TIME THEATRE
2023-04-02 14:30,北京,空中花园谋杀案,张弌铖 刘爽 张功长 罗欢 李智浩 张亚茜 陈育新 吕京 杨佐夫 郭炳琨,蜂巢剧场
2023-04-02 14:30,北京,致命旋律,王帅 李卓远 李信 刘晓燕,开心麻花磁剧场
2023-04-02 14:30,广州,安娜·卡列尼娜,徐丽东 贾凡 吴轶群 杨皓晨 米晨晨 郭亢 王峙儒 宁馨儿 胡矿 徐晶晶 何杉 黄隽秋,广州大剧院歌剧厅
2023-04-02 14:30,广州,阿波罗尼亚,陈科铭 朱亚洲 李玉言,阿波罗尼亚·广州馆
2023-04-02 15:00,上海,谋杀歌谣,钱蒙楠 孙乐仟 潘龙 覃一凡,上海老卵俱乐部
2023-04-02 16:30,武汉,灯塔,廖城志 张鑫澳 易俊,武汉剧院小剧场
2023-04-02 19:30,上海,卡拉马佐夫兄弟,付翔 胡迪 刘令飞 郑艺彬 赵凡嘉,上海大剧院别克中剧场
2023-04-02 19:30,上海,白夜追凶,祝颂皓 李秋盟 许放星 智博闻 廖婧媛 吴杭律 暴晓萱 缪卓凡 宋元明,云峰剧院
2023-04-02 19:30,上海,狗和猫的时间,崔恩尔 余思冉,上海共舞台
2023-04-02 19:30,上海,猎罪图鉴,张泽 施哲明 丁臻滢 申霓 王芯芯 王洁璐 张琦铭 顾易 张艺 毛寅东 周波 徐茜 卓群,人民大舞台
2023-04-02 19:30,上海,致命旋律,霍京晖 赵磊 孙敬贤 刁梦雪,长江剧场黑匣子
2023-04-02 19:30,上海,桑塔露琪亚,曹牧之 徐昊 李磊,星空间6号·一台好戏小剧场
2023-04-02 19:30,上海,阿波罗尼亚,徐佳文 邵奕磊 赵霄汉,星空间1号·一台好戏小剧场
2023-04-02 19:30,上海,辛吉路的画材店,李珏 董豫辰 吴志军,星空间2号·好好有戏剧场
2023-04-02 19:30,上海,灯塔,郭洧江 孙博 翟松,星空间9号·鲸剧场
2023-04-02 19:30,上海,翻国王棋,郭虹旭 王逸飞 李佳音 黄偲 刘明明 杜钇樵,星空间77号·鲸剧场
2023-04-02 19:30,上海,宇宙大明星,郭耀嵘 王嘉 杜鑫艳,星空间8号·一台好戏方寸剧场
2023-04-02 19:30,上海,谋杀歌谣,梁宵默 赵雨卉 王天择 年蔓婷,上海老卵俱乐部
2023-04-02 19:30,上海,致爱,邓贤凌 傅祥安,星空间11号·MOriginal Box
2023-04-02 19:30,上海,苏州河北岸,赵钱龙 侯睿 黄筱琳 康嘉诚 霍泽安 刘铭杰 赵嘉豪,上海犹太难民纪念馆摩西会堂
2023-04-02 19:30,成都,阿波罗尼亚,施天玮 徐圣兹 邓欣锐,西部文化产业中心·一台好戏小剧场
2023-04-02 19:30,成都,灯塔,唐浩瑜 赵奕然 杜舟,西部文化产业中心·鲸剧场
2023-04-02 19:30,长沙,阿波罗尼亚,朱亮 李政绪 周仕麒,阿波罗尼亚·长沙馆
2023-04-02 19:30,重庆,醉后赢家,刘钊 王子艺 田格 何岳城 赵昀迪,重庆大剧院中剧场
2023-04-02 19:30,福州,青春禁忌游戏,丁辰西 方书剑 项裕 袁帅 孙叶雨,福州大学城文化艺术中心
2023-04-02 19:30,郑州,摘星辰,铭亮 李宸希 李霄云 高天鹤 张雅琪 湛嘉丽 金天泽 董志勇 刘泽蓬,河南艺术中心
2023-04-03 19:30,上海,翻国王棋,丁宇佳 王逸飞 李佳音 薛尚文 刘明明 马小乔,星空间77号·鲸剧场
2023-04-03 19:30,上海,呼救HELP,舒杨 卓群 易群 朱亚洲,星空间101号·缪时客小剧场
2023-04-03 19:30,重庆,醉后赢家,刘钊 王子艺 田格 何岳城 赵昀迪,重庆大剧院中剧场
2023-04-04 14:00,成都,熊猫,,熊猫剧院
2023-04-04 19:30,上海,卡拉马佐夫兄弟,付翔 王瀚宇 刘令飞 杨皓晨 张泽,上海大剧院别克中剧场
2023-04-04 19:30,上海,狗和猫的时间,崔恩尔 钟舜傲,上海共舞台
2023-04-04 19:30,上海,猎罪图鉴,郑艺彬 姜彬 丁臻滢 申霓 陈希琰 刘乙萱 孙豆尔 田野 罗玉玲 张云轩 饶恒宇 徐茜 卓群,人民大舞台
2023-04-04 19:30,上海,阿波罗尼亚,李苏霖 李政绪 赵霄汉,星空间1号·一台好戏小剧场
2023-04-04 19:30,上海,翻国王棋,丁宇佳 刘阳 郭亢 孙欣业 周波 张烜尔,星空间77号·鲸剧场
2023-04-04 19:30,上海,谋杀歌谣,刘官卫 陈棋尔 吴俊鹏 杜钇樵,上海老卵俱乐部
2023-04-04 19:30,上海,I LOVE YOU…,白倬铭 钱安琪 张玮伦 张钟仪,上海话剧艺术中心D6空间
2023-04-04 19:30,上海,呼救HELP,王芯芯 年蔓婷 张沁丹 朱亚洲,星空间101号·缪时客小剧场
2023-04-04 19:30,上海,苏州河北岸,王桓 侯睿 王闻乐 康嘉诚 胡芳洲 刘铭杰 赵嘉豪,上海犹太难民纪念馆摩西会堂
2023-04-04 19:30,上海,吸血鬼亚瑟,潘龙 蔡馨怡 黄偲,星空间15号·睿鱼剧场
2023-04-04 19:30,广州,阿波罗尼亚,陈科铭 徐圣兹 周仕麒,阿波罗尼亚·广州馆
2023-04-04 20:00,东莞,阿波罗尼亚,朱亮 邵奕磊 陈楷,东莞玉兰大剧院
2023-04-05 14:00,成都,熊猫,,熊猫剧院
2023-04-05 14:30,上海,白夜追凶,王敏辉 蔡淇 许放星 李政绪 朱芷秋 邓贤凌 暴晓萱 周波 宋元明,云峰剧院
2023-04-05 14:30,上海,狗和猫的时间,赵伟钢 钟舜傲,上海共舞台
2023-04-05 14:30,上海,猎罪图鉴,张泽 施哲明 丁汀 申霓 王芯芯 王洁璐 吴俊鹏 杜航 张艺 毛寅东 朱涵彬 潘珏辰 卓群,人民大舞台
2023-04-05 14:30,上海,月亮与六便士,田野 陈旭 俄吉古古 周钰斐,星空间815号·缪时客小剧场
2023-04-05 14:30,上海,小说,余镇鳌 徐昊 纪晓坤,星空间115号·缪时客小剧场
2023-04-05 14:30,上海,FLAMES火焰,钱安琪 孙豆尔 相征,星空间4号·缪时客小剧场
2023-04-05 14:30,上海,嘿！亚利桑那,印小倩 曹牧之 孙之骥 于梦滢 连江维 唐超 陈旭茂,嘿！亚利桑那
2023-04-05 14:30,上海,呼救HELP,舒杨 年蔓婷 杨琳 朱亚洲,星空间101号·缪时客小剧场
2023-04-05 14:30,上海,吸血鬼亚瑟,施博威 蔡馨怡 赵毅劼,星空间15号·睿鱼剧场
2023-04-05 14:30,北京,致命旋律,王帅 姜崃 李信 曹小欠儿,开心麻花磁剧场
2023-04-05 16:00,北京,瓶中的大海,,天桥艺术中心小剧场
2023-04-05 16:00,北京,我变了我没变,,小柯剧场
2023-04-05 16:00,南京,香水之谜,赵昀迪 孙敬贤 胡天祺 姜可夏,香水之谜剧场
2023-04-05 19:30,上海,卡拉马佐夫兄弟,翟松 王瀚宇 刘令飞 杨皓晨 赵凡嘉,上海大剧院别克中剧场
2023-04-05 19:30,上海,白夜追凶,祝颂皓 李秋盟 遇泓羊 智博闻 廖婧媛 吴杭律 周显波 周波 陈博翰,云峰剧院
2023-04-05 19:30,上海,狗和猫的时间,赵伟钢 白倬铭,上海共舞台
2023-04-05 19:30,上海,猎罪图鉴,毛二 施哲明 丁臻滢 申霓 王芯芯 王洁璐 刘政 钱蒙楠 罗玉玲 毛寅东 朱涵彬 潘珏辰 毛珏懿,人民大舞台
2023-04-05 19:30,上海,月亮与六便士,吴俊鹏 陈旭 杜航 卓群,星空间815号·缪时客小剧场
2023-04-05 19:30,上海,小说,余镇鳌 徐昊 俄吉古古,星空间115号·缪时客小剧场
2023-04-05 19:30,上海,辛吉路的画材店,李珏 左溢 王颢珏,星空间2号·好好有戏剧场
2023-04-05 19:30,上海,灯塔,郭洧江 崔承宇 孙欣业,星空间9号·鲸剧场
2023-04-05 19:30,上海,翻国王棋,丁宇佳 张琦铭 郭亢 车鸣笛 刘明明 张烜尔,星空间77号·鲸剧场
2023-04-05 19:30,上海,宇宙大明星,周可人 郝李英杰 杜鑫艳,星空间8号·一台好戏方寸剧场
2023-04-05 19:30,上海,谋杀歌谣,梁宵默 叶嘉雯 姜呈洋 覃一凡,上海老卵俱乐部
2023-04-05 19:30,上海,致爱,赵雨卉 赵嘉豪,星空间11号·MOriginal Box
2023-04-05 19:30,上海,I LOVE YOU…,徐奕然 贺梦洁 蛋蛋 张梦嫣,上海话剧艺术中心D6空间
2023-04-05 19:30,上海,呼救HELP,舒杨 年蔓婷 张沁丹 朱亚洲,星空间101号·缪时客小剧场
2023-04-05 19:30,北京,致命旋律,于晓璘 王培杰 李乐尧 曹小欠儿,开心麻花磁剧场
2023-04-05 19:30,成都,灯塔,廖城志 冯文彦 杜舟,西部文化产业中心·鲸剧场
2023-04-05 19:30,广州,阿波罗尼亚,陈科铭 徐圣兹 陈志,阿波罗尼亚·广州馆
2023-04-05 19:30,武汉,灯塔,文振宇 饶克勤 张鑫澳,武汉剧院小剧场
2023-04-05 20:00,东莞,阿波罗尼亚,朱亮 邵奕磊 陈楷,东莞玉兰大剧院
2023-04-06 14:00,成都,熊猫,,熊猫剧院
2023-04-06 19:30,上海,卡拉马佐夫兄弟,付翔 王瀚宇 李炜鹏 郑艺彬 张泽,上海大剧院别克中剧场
2023-04-06 19:30,上海,白夜追凶,王敏辉 蔡淇 许放星 李政绪 朱芷秋 邓贤凌 暴晓萱 周波 宋元明,云峰剧院
2023-04-06 19:30,上海,狗和猫的时间,刘阳 白倬铭,上海共舞台
2023-04-06 19:30,上海,猎罪图鉴,周默涵 姜彬 丁汀 覃子瑄 陈希琰 陈玉婷 吴俊鹏 张旭辰 彭筱涵 郝晓辉 朱涵彬 徐茜 卓群,人民大舞台
2023-04-06 19:30,上海,桑塔露琪亚,牛博为 王天择 李苏霖,星空间6号·一台好戏小剧场
2023-04-06 19:30,上海,翻国王棋,徐泽辉 李秋盟 刘官卫 薛尚文 刘明明 杜钇樵,星空间77号·鲸剧场
2023-04-06 19:30,上海,宇宙大明星,杜鑫艳 王嘉 张博俊,星空间8号·一台好戏方寸剧场
2023-04-06 19:30,上海,谋杀歌谣,梁宵默 陈棋尔 潘龙 王芯芯,上海老卵俱乐部
2023-04-06 19:30,上海,I LOVE YOU…,高雨晨 张烜尔 钱海睿 陈姝月,上海话剧艺术中心D6空间
2023-04-06 19:30,上海,苏州河北岸,王桓 侯睿 王闻乐 康嘉诚 霍泽安 刘铭杰 赵嘉豪,上海犹太难民纪念馆摩西会堂
2023-04-06 19:30,北京,我变了我没变,,小柯剧场
2023-04-06 19:30,成都,阿波罗尼亚,施博威 曾鑫 赵霄汉,西部文化产业中心·一台好戏小剧场
2023-04-06 19:30,成都,灯塔,廖城志 冯文彦 罗涣涣,西部文化产业中心·鲸剧场
2023-04-06 19:30,武汉,灯塔,郭洧江 王世鑫 杜舟,武汉剧院小剧场
2023-04-06 19:30,南宁,青春禁忌游戏,江南 方书剑 项裕 胡迪 孙叶雨,广西文化艺术中心
2023-04-07 14:00,北京,丝路之声,李向哲 年蔓婷 徐栋 安婧祎 张云轩 方银河 杨雨婷 贺童童 魏卓妍 杨闫乐,中央歌剧院剧场
2023-04-07 14:00,成都,熊猫,,熊猫剧院
2023-04-07 19:30,上海,卡拉马佐夫兄弟,翟松 王瀚宇 李炜鹏 钟嘉诚 张泽,上海大剧院别克中剧场
2023-04-07 19:30,上海,白夜追凶,施哲明 郭虹旭 桑可舟 邵立君 曾天 吴杭律 周显波 缪卓凡 陈博翰,云峰剧院
2023-04-07 19:30,上海,狗和猫的时间,崔恩尔 余思冉,上海共舞台
2023-04-07 19:30,上海,猎罪图鉴,郑艺彬 姜彬 丁汀 覃子瑄 王芯芯 周文嘉 何铭海 张旭辰 彭筱涵 傅震华 周波 潘珏辰 毛珏懿,人民大舞台
2023-04-07 19:30,上海,浮生六记,祝颂皓 赵嘉艳 覃一凡 孙澜月 唐雨菲 冯远 钟嘉媚,中国大戏院
2023-04-07 19:30,上海,致命旋律,李存贤 赵磊 郝晓辉 陈旭,长江剧场黑匣子
2023-04-07 19:30,上海,桑塔露琪亚,郝李英杰 李秋盟 陈志,星空间6号·一台好戏小剧场
2023-04-07 19:30,上海,阿波罗尼亚,朱亮 李政绪 曹牧之,星空间1号·一台好戏小剧场
2023-04-07 19:30,上海,月亮与六便士,吴俊鹏 黎宛曈 王壹 黄可,星空间815号·缪时客小剧场
2023-04-07 19:30,上海,小说,刘牧 相征 田野,星空间115号·缪时客小剧场
2023-04-07 19:30,上海,灯塔,赵洪博 徐泽辉 遇泓羊,星空间9号·鲸剧场
2023-04-07 19:30,上海,翻国王棋,刘瀚聪 刘阳 蔡淇 车鸣笛 宋元明 马小乔,星空间77号·鲸剧场
2023-04-07 19:30,上海,嘿！亚利桑那,李梓溪 李磊 孙之骥 于梦滢 郭俊宇 唐超 智博闻,嘿！亚利桑那
2023-04-07 19:30,上海,Little Jack小杰克,Ricky 闫乐湟,ARK LIVE HOUSE
2023-04-07 19:30,上海,宇宙大明星,杜鑫艳 王嘉 潘龙,星空间8号·一台好戏方寸剧场
2023-04-07 19:30,上海,谋杀歌谣,梁宵默 孙乐仟 顾易 杜钇樵,上海老卵俱乐部
2023-04-07 19:30,上海,I LOVE YOU…,高雨晨 钱安琪 蛋蛋 张梦嫣,上海话剧艺术中心D6空间
2023-04-07 19:30,上海,苏州河北岸,王桓 侯睿 王闻乐 康嘉诚 霍泽安 刘铭杰 赵嘉豪,上海犹太难民纪念馆摩西会堂
2023-04-07 19:30,上海,吸血鬼亚瑟,许昌泰 陈玉婷 刘勃汐,星空间15号·睿鱼剧场
2023-04-07 19:30,北京,丝路之声,李向哲 年蔓婷 徐栋 安婧祎 张云轩 方银河 杨雨婷 贺童童 魏卓妍 杨闫乐,中央歌剧院剧场
2023-04-07 19:30,北京,我变了我没变,,小柯剧场
2023-04-07 19:30,北京,致命旋律,于晓璘 王培杰 李乐尧 刘晓燕,开心麻花磁剧场
2023-04-07 19:30,成都,灯塔,杨博皓 冯文彦 范杰,西部文化产业中心·鲸剧场
2023-04-07 19:30,广州,阿波罗尼亚,杨宇威 曾鑫 郑文博,阿波罗尼亚·广州馆
2023-04-07 19:30,武汉,灯塔,郭洧江 王世鑫 易俊,武汉剧院小剧场
2023-04-07 19:30,长沙,阿波罗尼亚,徐佳文 朱亚洲 邓欣锐,阿波罗尼亚·长沙馆
2023-04-07 19:30,杭州,爱，死机了,许沁 王帅,杭州开心麻花剧场
2023-04-07 19:30,厦门,聊斋·画皮,丁臻滢 赵穆宸 孔孔成 于洋 周子钧 刘丁松,闽南大戏院大剧场
2023-04-07 19:30,珠海,安娜·卡列尼娜,徐丽东 贾凡 吴轶群 杨皓晨 冯鑫垚 郭亢 王峙儒 宁馨儿 胡矿 徐晶晶 何杉 黄隽秋,珠海华发中演大剧院
2023-04-07 19:30,太原,人间失格,白举纲 刘令飞 陈恬 张玮伦 张沁丹,山西大剧院大剧场
2023-04-07 19:30,南通,南唐后主,张智涵 王敏辉 王洁璐 胡芳洲 吴志军 赵钱龙 邵玎 叶嘉雯 申帅 徐杭 周钰斐 叶秋,南通大剧院歌剧厅
2023-04-07 19:30,南宁,青春禁忌游戏,江南 方书剑 项裕 胡迪 孙叶雨,广西文化艺术中心
